PRODUCT_CATEGORY_ID,PRODUCT_CATEGORY,PRODUCTS
1019,Canned Whole Tomatoes,"[
  {
    ""product_brand_name"": ""Mutti"",
    ""product_category"": ""Canned Whole Tomatoes"",
    ""product_category_id"": ""1019"",
    ""product_id"": 229725,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_197a2037-7081-442e-9328-7f3ec9303426.png"",
    ""product_name"": ""Whole Peeled Tomatoes (Pelati)"",
    ""product_size"": ""28 oz""
  }
]"
673,Frozen Pork,"[
  {
    ""product_brand_name"": ""Del Real"",
    ""product_category"": ""Frozen Pork"",
    ""product_category_id"": ""673"",
    ""product_id"": 18089489,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_89bd1395-59d4-4c32-a959-07e4b913ddde.png"",
    ""product_name"": ""Taco Kit, Al Pastor, Adobo Marinated Pork"",
    ""product_size"": ""19.42 oz""
  }
]"
10,Indian Pale Ale,"[
  {
    ""product_brand_name"": ""Stone Brewery"",
    ""product_category"": ""Indian Pale Ale"",
    ""product_category_id"": ""10"",
    ""product_id"": 2604138,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_05a3f316-bbad-42cc-806a-966128f60210.png"",
    ""product_name"": ""delicious ipa"",
    ""product_size"": ""12 fl oz""
  },
  {
    ""product_brand_name"": ""Dogfish Head Brewery"",
    ""product_category"": ""Indian Pale Ale"",
    ""product_category_id"": ""10"",
    ""product_id"": 19869088,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_f936eac7-f940-48f8-9624-f3c063cd67cb.jpg"",
    ""product_name"": ""Slightly Mighty Lo-Cal IPA Beer"",
    ""product_size"": ""12 fl oz""
  },
  {
    ""product_brand_name"": ""Dogfish Head Brewery"",
    ""product_category"": ""Indian Pale Ale"",
    ""product_category_id"": ""10"",
    ""product_id"": 17416320,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_a9dabb6f-0f08-46b3-9f90-d05429b36b6a.jpg"",
    ""product_name"": ""90 Minute IPA Beer"",
    ""product_size"": ""12 fl oz""
  },
  {
    ""product_brand_name"": ""Dogfish Head Brewery"",
    ""product_category"": ""Indian Pale Ale"",
    ""product_category_id"": ""10"",
    ""product_id"": 16308605,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_b85348bb-934b-4678-8797-1ec4a6419289.jpg"",
    ""product_name"": ""60 Minute IPA Beer"",
    ""product_size"": ""12 fl oz""
  },
  {
    ""product_brand_name"": ""Angel City Brewery"",
    ""product_category"": ""Indian Pale Ale"",
    ""product_category_id"": ""10"",
    ""product_id"": 193512,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_da0943da-b17f-41f7-94bb-b8614a701af1.png"",
    ""product_name"": ""Angeleno IPA"",
    ""product_size"": ""12 fl oz""
  },
  {
    ""product_brand_name"": ""Golden Road Brewing"",
    ""product_category"": ""Indian Pale Ale"",
    ""product_category_id"": ""10"",
    ""product_id"": 16908070,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_b5959f3e-6340-4493-bcb7-ec44c9e28499.jpg"",
    ""product_name"": ""Wolf Pup Session IPA Craft Beer Cans"",
    ""product_size"": ""12 fl oz""
  },
  {
    ""product_brand_name"": ""Dogfish Head Brewery"",
    ""product_category"": ""Indian Pale Ale"",
    ""product_category_id"": ""10"",
    ""product_id"": 17454394,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_a6841826-45b5-427c-9022-4059fc5605e8.jpg"",
    ""product_name"": ""SeaQuench Ale Session Sour Beer"",
    ""product_size"": ""12 fl oz""
  },
  {
    ""product_brand_name"": ""Dogfish Head Brewery"",
    ""product_category"": ""Indian Pale Ale"",
    ""product_category_id"": ""10"",
    ""product_id"": 16569569,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_a9240f27-ff2a-4655-9fd0-3a9d197a7b4a.png"",
    ""product_name"": ""Mango Smoovie, Seasonal Art Series Beer"",
    ""product_size"": ""12 fl oz""
  },
  {
    ""product_brand_name"": ""Dogfish Head Brewery"",
    ""product_category"": ""Indian Pale Ale"",
    ""product_category_id"": ""10"",
    ""product_id"": 82962,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_edc8d5c9-3fbc-4aff-8590-135f39c7b28a.jpeg"",
    ""product_name"": ""90 Minute IPA Beer"",
    ""product_size"": ""12 fl oz""
  }
]"
1138,Enchilada Sauces,"[
  {
    ""product_brand_name"": ""La Victoria"",
    ""product_category"": ""Enchilada Sauces"",
    ""product_category_id"": ""1138"",
    ""product_id"": 35172,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_19999dfb-a323-4dbd-9d1e-3a58c3003aac.jpg"",
    ""product_name"": ""Mild Traditional Enchilada Sauce"",
    ""product_size"": ""28 oz""
  },
  {
    ""product_brand_name"": ""Simply Organic"",
    ""product_category"": ""Enchilada Sauces"",
    ""product_category_id"": ""1138"",
    ""product_id"": 19914830,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_2932ee81-656c-4488-9ee8-ca5e1894cba0.jpg"",
    ""product_name"": ""Green Enchilada Simmer Sauce"",
    ""product_size"": ""8 oz""
  },
  {
    ""product_brand_name"": ""La Victoria"",
    ""product_category"": ""Enchilada Sauces"",
    ""product_category_id"": ""1138"",
    ""product_id"": 191427,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_e57f7ac5-4d71-4431-b73f-81d77ea226dc.JPG"",
    ""product_name"": ""Mild Traditional Enchilada Sauce"",
    ""product_size"": ""19 oz""
  },
  {
    ""product_brand_name"": ""La Victoria"",
    ""product_category"": ""Enchilada Sauces"",
    ""product_category_id"": ""1138"",
    ""product_id"": 56671,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_561aed5b-f6f8-425a-97ed-8f28fba25112.jpg"",
    ""product_name"": ""Mild Traditional Enchilada Sauce"",
    ""product_size"": ""10 oz""
  },
  {
    ""product_brand_name"": ""Herdez"",
    ""product_category"": ""Enchilada Sauces"",
    ""product_category_id"": ""1138"",
    ""product_id"": 3240905,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_13695344-db45-4e41-b2c4-09e009ae5ecf.png"",
    ""product_name"": ""Enchilada Sauce, Green Chili, Mild"",
    ""product_size"": ""10 oz""
  }
]"
2039,Salmon Fillets,"[
  {
    ""product_brand_name"": ""Moreys"",
    ""product_category"": ""Salmon Fillets"",
    ""product_category_id"": ""2039"",
    ""product_id"": 17951881,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_f56262a0-147a-4444-9eca-043cfb1abb9f.png"",
    ""product_name"": ""Salmon, Wild, Sweet Bourbon"",
    ""product_size"": ""2 each""
  },
  {
    ""product_brand_name"": ""Moreys"",
    ""product_category"": ""Salmon Fillets"",
    ""product_category_id"": ""2039"",
    ""product_id"": 20339232,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_97a0f990-3c68-46e2-8449-69601e7ffeb6.png"",
    ""product_name"": ""Wild Salmon, Smoked, Applewood Chipotle"",
    ""product_size"": ""4.5 oz""
  },
  {
    ""product_brand_name"": ""Pier 33 Gourmet"",
    ""product_category"": ""Salmon Fillets"",
    ""product_category_id"": ""2039"",
    ""product_id"": 18207331,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_298fd74c-8abc-4ea5-a62f-a51d8bd02ed1.png"",
    ""product_name"": ""Salmon, Bourbon Glazed"",
    ""product_size"": ""2 each""
  }
]"
3406,Auto Performance,"[
  {
    ""product_brand_name"": ""Osteo Bi-Flex"",
    ""product_category"": ""Auto Performance"",
    ""product_category_id"": ""3406"",
    ""product_id"": 16879533,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_7479daf6-f169-493a-ab32-a40a9de83482.png"",
    ""product_name"": ""Joint Health, + Vitamin D, Triple Strength, Coated Tablets"",
    ""product_size"": ""120 each""
  }
]"
1487,Foundation,"[
  {
    ""product_brand_name"": ""Mineral Fusion"",
    ""product_category"": ""Foundation"",
    ""product_category_id"": ""1487"",
    ""product_id"": 2643406,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_784e9aef-9118-423a-9a90-2fae637e2126.png"",
    ""product_name"": ""Foundation, Liquid, Full Coverage, Olive 2"",
    ""product_size"": ""1 oz""
  },
  {
    ""product_brand_name"": ""Mineral Fusion"",
    ""product_category"": ""Foundation"",
    ""product_category_id"": ""1487"",
    ""product_id"": 2768295,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_4462f0a2-1abc-4837-a934-75ad5e17328f.png"",
    ""product_name"": ""Minerals on a Mission Liquid Foundation Warm 2"",
    ""product_size"": ""1 fl oz""
  },
  {
    ""product_brand_name"": ""Maybelline"",
    ""product_category"": ""Foundation"",
    ""product_category_id"": ""1487"",
    ""product_id"": 18006610,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_fc35e9ab-87f8-4c85-a9bd-1f042427784b.png"",
    ""product_name"": ""Foundation, Natural Beige 220"",
    ""product_size"": ""1 oz""
  },
  {
    ""product_brand_name"": ""Mineral Fusion"",
    ""product_category"": ""Foundation"",
    ""product_category_id"": ""1487"",
    ""product_id"": 2643190,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_8b042774-093a-4677-bda3-85a5ab13e305.png"",
    ""product_name"": ""Liquid Foundation MF5707 Deep 1"",
    ""product_size"": ""1 fl oz""
  }
]"
41,Hard Apple Cider,"[
  {
    ""product_brand_name"": ""Angry Orchard"",
    ""product_category"": ""Hard Apple Cider"",
    ""product_category_id"": ""41"",
    ""product_id"": 321797,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_190ea560-ec6c-4de8-899f-3e84e786540e.png"",
    ""product_name"": ""Iceman Hard Cider"",
    ""product_size"": ""750 ml""
  }
]"
3192,Parmesan,"[
  {
    ""product_brand_name"": ""Sartori"",
    ""product_category"": ""Parmesan"",
    ""product_category_id"": ""3192"",
    ""product_id"": 505778,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_d5d8653b-5155-43f7-93ad-761eadb66812.JPG"",
    ""product_name"": ""Parmesan Classic Grated Cheese"",
    ""product_size"": ""8 oz""
  },
  {
    ""product_brand_name"": ""Good Planet"",
    ""product_category"": ""Parmesan"",
    ""product_category_id"": ""3192"",
    ""product_id"": 19845697,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_9897722f-ad2b-49aa-a88d-7bf68372e111.png"",
    ""product_name"": ""Cheese Shreds, Parmesan"",
    ""product_size"": ""5 oz""
  },
  {
    ""product_brand_name"": ""Sartori"",
    ""product_category"": ""Parmesan"",
    ""product_category_id"": ""3192"",
    ""product_id"": 248999,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_5e1b10b1-4f54-4558-aed6-ab97a015cf99.JPG"",
    ""product_name"": ""Parmesan Classic Shredded Cheese"",
    ""product_size"": ""8 oz""
  },
  {
    ""product_brand_name"": ""Sargento"",
    ""product_category"": ""Parmesan"",
    ""product_category_id"": ""3192"",
    ""product_id"": 372346,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_227b2167-4e8a-40d2-918e-9d04006cc17d.jpg"",
    ""product_name"": ""Off The Block Parmesan Shredded Cheese"",
    ""product_size"": ""5 oz""
  },
  {
    ""product_brand_name"": ""Cello Cheese"",
    ""product_category"": ""Parmesan"",
    ""product_category_id"": ""3192"",
    ""product_id"": 18076871,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_8597f8dd-76f4-4586-b2a3-bf1aad24b23b.png"",
    ""product_name"": ""Artisan Parmesan Wedge"",
    ""product_size"": ""8 oz""
  },
  {
    ""product_brand_name"": ""Sartori"",
    ""product_category"": ""Parmesan"",
    ""product_category_id"": ""3192"",
    ""product_id"": 2648260,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_31a57bd1-bb7a-4907-a881-94f9e4bb98fa.JPG"",
    ""product_name"": ""Parmesan Classic Shaved Cheese"",
    ""product_size"": ""8 oz""
  },
  {
    ""product_brand_name"": ""Galbani Dairy"",
    ""product_category"": ""Parmesan"",
    ""product_category_id"": ""3192"",
    ""product_id"": 1757542,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_4d9c382c-58fd-4626-9432-320d503bd682.png"",
    ""product_name"": ""Galbani Grated Parmesan"",
    ""product_size"": ""8 oz""
  },
  {
    ""product_brand_name"": ""Sargento®"",
    ""product_category"": ""Parmesan"",
    ""product_category_id"": ""3192"",
    ""product_id"": 19550173,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_832bc733-f2fe-4839-aaba-e7659bde7f97.jpg"",
    ""product_name"": ""Reserve Series™ Shaved Fourteen-Month Aged Parmesan Natural Cheese"",
    ""product_size"": ""5 oz""
  },
  {
    ""product_brand_name"": ""Cello Cheese"",
    ""product_category"": ""Parmesan"",
    ""product_category_id"": ""3192"",
    ""product_id"": 20025353,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_54d6f930-7d73-42c9-b719-d827e25a54c3.png"",
    ""product_name"": ""Parmesan Wedge"",
    ""product_size"": ""6 oz""
  },
  {
    ""product_brand_name"": ""Cello Cheese"",
    ""product_category"": ""Parmesan"",
    ""product_category_id"": ""3192"",
    ""product_id"": 20031169,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_20359cb4-87fd-479e-b0fd-6e1b43349f7e.png"",
    ""product_name"": ""Parmesan Cup Grated"",
    ""product_size"": ""5 oz""
  }
]"
1353,Sour Cream,"[
  {
    ""product_brand_name"": ""Vermont Creamery"",
    ""product_category"": ""Sour Cream"",
    ""product_category_id"": ""1353"",
    ""product_id"": 71918,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_c606ce28-b668-4cb6-a2c3-515950e3a2a0.png"",
    ""product_name"": ""Creme Fraiche"",
    ""product_size"": ""8 oz""
  },
  {
    ""product_brand_name"": ""Kite Hill"",
    ""product_category"": ""Sour Cream"",
    ""product_category_id"": ""1353"",
    ""product_id"": 20988180,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_8211defc-5d9e-4701-82eb-080e9a33751f.png"",
    ""product_name"": ""Sour Cream Alternative, Dairy Free"",
    ""product_size"": ""8 oz""
  },
  {
    ""product_brand_name"": ""Fage"",
    ""product_category"": ""Sour Cream"",
    ""product_category_id"": ""1353"",
    ""product_id"": 20023815,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_334fca81-e2e7-40eb-9ebc-676363a5dbd5.jpg"",
    ""product_name"": ""All Natural Sour Cream"",
    ""product_size"": ""16 oz""
  },
  {
    ""product_brand_name"": ""Friendship Dairies"",
    ""product_category"": ""Sour Cream"",
    ""product_category_id"": ""1353"",
    ""product_id"": 115697,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_95864fa9-de1b-4e1f-a2a4-fddcd57a8ece.png"",
    ""product_name"": ""Sour Cream"",
    ""product_size"": ""16 oz""
  },
  {
    ""product_brand_name"": ""Fud"",
    ""product_category"": ""Sour Cream"",
    ""product_category_id"": ""1353"",
    ""product_id"": 2719759,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_bfa66f47-8da4-4ced-a748-a87a3f93c3fd.jpg"",
    ""product_name"": ""Crema Natural Mexican Style Sour Cream"",
    ""product_size"": ""16 oz""
  },
  {
    ""product_brand_name"": ""Lala"",
    ""product_category"": ""Sour Cream"",
    ""product_category_id"": ""1353"",
    ""product_id"": 2203754,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_8b4b05a2-0230-49c1-b8a6-ebefc3b6846f.JPG"",
    ""product_name"": ""Mexican Style Sour Cream"",
    ""product_size"": ""454 g""
  },
  {
    ""product_brand_name"": ""La Chona"",
    ""product_category"": ""Sour Cream"",
    ""product_category_id"": ""1353"",
    ""product_id"": 317262,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_b66515a3-408b-4c4e-b9dd-e03c39feb020.jpg"",
    ""product_name"": ""Crema Sour Cream"",
    ""product_size"": ""16 oz""
  },
  {
    ""product_brand_name"": ""Playera"",
    ""product_category"": ""Sour Cream"",
    ""product_category_id"": ""1353"",
    ""product_id"": 318420,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_895c47fd-633c-4dd6-897a-a780a7a4dd46.jpg"",
    ""product_name"": ""Crema Salvadorena"",
    ""product_size"": ""15 oz""
  },
  {
    ""product_brand_name"": ""Friendship Dairies"",
    ""product_category"": ""Sour Cream"",
    ""product_category_id"": ""1353"",
    ""product_id"": 2601933,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_de9904d9-e179-490c-9b03-303adb8f31df.png"",
    ""product_name"": ""Sour Cream"",
    ""product_size"": ""8 oz""
  },
  {
    ""product_brand_name"": ""Friendship"",
    ""product_category"": ""Sour Cream"",
    ""product_category_id"": ""1353"",
    ""product_id"": 115696,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_c92b1b7a-9049-4fed-bad1-2faa0632c469.png"",
    ""product_name"": ""Sour Cream, Light"",
    ""product_size"": ""16 oz""
  },
  {
    ""product_brand_name"": ""Lala"",
    ""product_category"": ""Sour Cream"",
    ""product_category_id"": ""1353"",
    ""product_id"": 2714669,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_a492d66c-026f-45ef-988b-70cdf17c7ee7.JPG"",
    ""product_name"": ""Mexican Style Sour Cream"",
    ""product_size"": ""24 oz""
  },
  {
    ""product_brand_name"": ""Fage"",
    ""product_category"": ""Sour Cream"",
    ""product_category_id"": ""1353"",
    ""product_id"": 20012433,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_cc4bb70f-b2c7-4a0e-a018-4aa367b314b0.jpg"",
    ""product_name"": ""All Natural Sour Cream"",
    ""product_size"": ""227 g""
  },
  {
    ""product_brand_name"": ""Nortenita"",
    ""product_category"": ""Sour Cream"",
    ""product_category_id"": ""1353"",
    ""product_id"": 16715453,
    ""product_name"": ""Creamy Mexican Blend"",
    ""product_size"": ""15 oz""
  },
  {
    ""product_brand_name"": ""La Chona"",
    ""product_category"": ""Sour Cream"",
    ""product_category_id"": ""1353"",
    ""product_id"": 317253,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_6336d84e-3390-4472-aa6b-22b5edebd8ad.jpg"",
    ""product_name"": ""Crema Natural"",
    ""product_size"": ""16 oz""
  },
  {
    ""product_brand_name"": ""Forager Project"",
    ""product_category"": ""Sour Cream"",
    ""product_category_id"": ""1353"",
    ""product_id"": 20269150,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_7136de0a-7235-4a28-a337-b955073597bf.jpg"",
    ""product_name"": ""Organic Dairy-Free Sour Cream"",
    ""product_size"": ""12 oz""
  },
  {
    ""product_brand_name"": ""Fud"",
    ""product_category"": ""Sour Cream"",
    ""product_category_id"": ""1353"",
    ""product_id"": 3306171,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_1f1e579b-7628-4364-9406-8dd338abe14c.jpg"",
    ""product_name"": ""Mexicana Mexican Style Cream"",
    ""product_size"": ""15 fl oz""
  },
  {
    ""product_brand_name"": ""Fud"",
    ""product_category"": ""Sour Cream"",
    ""product_category_id"": ""1353"",
    ""product_id"": 2571320,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_3a21c98a-99f5-4993-aab6-7443858e8af4.JPG"",
    ""product_name"": ""Nortenita Creamy Mexican Blend"",
    ""product_size"": ""8.1 fl oz""
  },
  {
    ""product_brand_name"": ""Fud"",
    ""product_category"": ""Sour Cream"",
    ""product_category_id"": ""1353"",
    ""product_id"": 3306154,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_0f91042b-8da4-4799-b6a1-d3de93c9bba1.jpg"",
    ""product_name"": ""Salvadoreña Salvadoran Style Cream"",
    ""product_size"": ""15 fl oz""
  }
]"
4255,Hummus,"[
  {
    ""product_brand_name"": ""Ithaca"",
    ""product_category"": ""Hummus"",
    ""product_category_id"": ""4255"",
    ""product_id"": 20532502,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_d3e6e82a-b1c2-4035-951c-44202874ea50.png"",
    ""product_name"": ""Hummus, Kalamata Olive"",
    ""product_size"": ""10 oz""
  },
  {
    ""product_brand_name"": ""Ithaca"",
    ""product_category"": ""Hummus"",
    ""product_category_id"": ""4255"",
    ""product_id"": 2897262,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_77417bf7-9093-4906-add7-57a46227e2dc.png"",
    ""product_name"": ""Hummus, Lemon Dill"",
    ""product_size"": ""10 oz""
  },
  {
    ""product_brand_name"": ""Boar's Head"",
    ""product_category"": ""Hummus"",
    ""product_category_id"": ""4255"",
    ""product_id"": 21220716,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_054cd56a-28b6-48c8-a86e-7f43a7e52726.png"",
    ""product_name"": ""Hummus, Black Bean, Southwest Style"",
    ""product_size"": ""10 oz""
  },
  {
    ""product_brand_name"": ""Boar's Head"",
    ""product_category"": ""Hummus"",
    ""product_category_id"": ""4255"",
    ""product_id"": 16511563,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_52286339-496e-49e4-81d5-2b65a94a89b5.png"",
    ""product_name"": ""Hummus Fire Roasted Artichoke & Spinach"",
    ""product_size"": ""10 oz""
  },
  {
    ""product_brand_name"": ""Boar's Head"",
    ""product_category"": ""Hummus"",
    ""product_category_id"": ""4255"",
    ""product_id"": 16556751,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_e8f44270-e83a-4812-a923-9c5a50147c0f.png"",
    ""product_name"": ""Hummus Roasted Red Pepper"",
    ""product_size"": ""10 oz""
  },
  {
    ""product_brand_name"": ""Boar's Head"",
    ""product_category"": ""Hummus"",
    ""product_category_id"": ""4255"",
    ""product_id"": 185885,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_c19d857d-93d8-48cd-8873-eb27a5a43f0f.png"",
    ""product_name"": ""Traditional Hummus"",
    ""product_size"": ""10 oz""
  },
  {
    ""product_brand_name"": ""Ithaca"",
    ""product_category"": ""Hummus"",
    ""product_category_id"": ""4255"",
    ""product_id"": 16534721,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_ad36f556-51a3-4239-8a75-6bce033d1f46.png"",
    ""product_name"": ""Hummus, Lemon Beet"",
    ""product_size"": ""10 oz""
  },
  {
    ""product_brand_name"": ""Sabra"",
    ""product_category"": ""Hummus"",
    ""product_category_id"": ""4255"",
    ""product_id"": 44098,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_e4b777e0-dc61-448a-834d-f4b62e715354.png"",
    ""product_name"": ""Hummus, Classic"",
    ""product_size"": ""10 oz""
  },
  {
    ""product_brand_name"": ""Boar's Head"",
    ""product_category"": ""Hummus"",
    ""product_category_id"": ""4255"",
    ""product_id"": 16556750,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_96f482da-e3a0-438a-a1a4-7471e2f69ef3.png"",
    ""product_name"": ""Hummus Roasted Garlic"",
    ""product_size"": ""10 oz""
  },
  {
    ""product_brand_name"": ""Ithaca"",
    ""product_category"": ""Hummus"",
    ""product_category_id"": ""4255"",
    ""product_id"": 18475401,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_e8502504-de6a-4acd-97cc-92d731f97ddb.png"",
    ""product_name"": ""Hummus, Classic"",
    ""product_size"": ""10 oz""
  },
  {
    ""product_brand_name"": ""Boar's Head"",
    ""product_category"": ""Hummus"",
    ""product_category_id"": ""4255"",
    ""product_id"": 17705881,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_083fb966-aa12-4efe-ad1a-fcccb74fb3dc.png"",
    ""product_name"": ""Dessert Hummus, Gluten Free, Dark Chocolate"",
    ""product_size"": ""8 oz""
  },
  {
    ""product_brand_name"": ""Boar's Head"",
    ""product_category"": ""Hummus"",
    ""product_category_id"": ""4255"",
    ""product_id"": 19251234,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_bb11b3a3-04a4-454d-a524-89b04bb0ddca.png"",
    ""product_name"": ""Hummus Everything Bagel"",
    ""product_size"": ""10 oz""
  },
  {
    ""product_brand_name"": ""Boar's Head"",
    ""product_category"": ""Hummus"",
    ""product_category_id"": ""4255"",
    ""product_id"": 1127840,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_0ed06971-cf04-4ae8-ae02-9dbe2fd788f2.png"",
    ""product_name"": ""Hummus Roasted Pine Nut"",
    ""product_size"": ""10 oz""
  },
  {
    ""product_brand_name"": ""Boar's Head"",
    ""product_category"": ""Hummus"",
    ""product_category_id"": ""4255"",
    ""product_id"": 19754272,
    ""product_image_url"": ""https://d2lnr5mha7bycj.cloudfront.net/product-image/file/primary_1ad44b81-90e2-4db3-b2dd-fbdf37a0207d.png"",
    ""product_name"": ""Hummus, Sweet Chili Garlic"",
    ""product_size"": ""10 oz""
  }
]"
